num,id,name,year,rank,average,bayes_average,users_rated,url,thumbnail
105,30549,Pandemic,2008,106,7.59,7.487,108975,/boardgame/30549/pandemic,https://cf.geekdo-images.com/S3ybV1LAp-8SnHIXLLjVqA__micro/img/S4tXI3Yo7BtqmBoKINLLVUFsaJ0=/fit-in/64x64/filters:strip_icc()/pic1534148.jpg
189,822,Carcassonne,2000,190,7.42,7.309,108738,/boardgame/822/carcassonne,https://cf.geekdo-images.com/okM0dq_bEXnbyQTOvHfwRA__micro/img/VfLoKzfk3xj26ArmDu55qZ4sysw=/fit-in/64x64/filters:strip_icc()/pic6544250.png
428,13,Catan,1995,429,7.14,6.97,108024,/boardgame/13/catan,https://cf.geekdo-images.com/W3Bsga_uLP9kO91gZ7H8yw__micro/img/LA4OvGfQ_TXQ-2mhaIFZp2ITWpc=/fit-in/64x64/filters:strip_icc()/pic2419375.jpg
72,68448,7 Wonders,2010,73,7.74,7.634,89982,/boardgame/68448/7-wonders,https://cf.geekdo-images.com/RvFVTEpnbb4NM7k0IF8V7A__micro/img/9glsOs7zoTbkVpfDt5SHWJm-kRA=/fit-in/64x64/filters:strip_icc()/pic860217.jpg
103,36218,Dominion,2008,104,7.61,7.499,81561,/boardgame/36218/dominion,https://cf.geekdo-images.com/j6iQpZ4XkemZP07HNCODBA__micro/img/PVxqHWOLTb3n-4xe62LJadr_M0I=/fit-in/64x64/filters:strip_icc()/pic394356.jpg
191,9209,Ticket to Ride,2004,192,7.41,7.305,76171,/boardgame/9209/ticket-ride,https://cf.geekdo-images.com/ZWJg0dCdrWHxVnc0eFXK8w__micro/img/79tvkijvf1wFKrKz-FWt77XdIbw=/fit-in/64x64/filters:strip_icc()/pic38668.jpg
100,178900,Codenames,2015,101,7.6,7.508,74419,/boardgame/178900/codenames,https://cf.geekdo-images.com/F_KDEu0GjdClml8N7c8Imw__micro/img/w38Q9MZMQK80Att5GcODbCGufDk=/fit-in/64x64/filters:strip_icc()/pic2582929.jpg
3,167791,Terraforming Mars,2016,4,8.42,8.274,74216,/boardgame/167791/terraforming-mars,https://cf.geekdo-images.com/wg9oOLcsKvDesSUdZQ4rxw__micro/img/LUkXZhd1TO80eCiXMD3-KfnzA6k=/fit-in/64x64/filters:strip_icc()/pic3536616.jpg
15,173346,7 Wonders Duel,2015,16,8.11,7.984,69472,/boardgame/173346/7-wonders-duel,https://cf.geekdo-images.com/WzNs1mA_o22ZWTR8fkLP2g__micro/img/xh3isprMbt_FCg9vs3w_ifv-JXY=/fit-in/64x64/filters:strip_icc()/pic3376065.jpg
35,31260,Agricola,2007,36,7.93,7.809,66093,/boardgame/31260/agricola,https://cf.geekdo-images.com/dDDo2Hexl80ucK1IlqTk-g__micro/img/SZgGqufNqaW8BCFT29wkYPaRXOE=/fit-in/64x64/filters:strip_icc()/pic831744.jpg
30,3076,Puerto Rico,2002,31,7.97,7.838,65443,/boardgame/3076/puerto-rico,https://cf.geekdo-images.com/QFiIRd2kimaMqTyWsX0aUg__micro/img/ggNIAA1GEadqvcY7Mvwb9_VEybU=/fit-in/64x64/filters:strip_icc()/pic158548.jpg
182,148228,Splendor,2014,183,7.44,7.324,64698,/boardgame/148228/splendor,https://cf.geekdo-images.com/rwOMxx4q5yuElIvo-1-OFw__micro/img/VaWkmRffgWdhbynm-GUM4anrlic=/fit-in/64x64/filters:strip_icc()/pic1904079.jpg
13,169786,Scythe,2016,14,8.22,8.064,64569,/boardgame/169786/scythe,https://cf.geekdo-images.com/7k_nOxpO9OGIjhLq2BUZdA__micro/img/ETplc22GdhlN5u0mppcDxSP8LVk=/fit-in/64x64/filters:strip_icc()/pic3163924.jpg
279,40692,Small World,2009,280,7.25,7.153,64559,/boardgame/40692/small-world,https://cf.geekdo-images.com/aoPM07XzoceB-RydLh08zA__micro/img/COJIGGzrRYkdzevvZ7TMmy2UV78=/fit-in/64x64/filters:strip_icc()/pic428828.jpg
130,14996,Ticket to Ride: Europe,2005,131,7.54,7.424,63264,/boardgame/14996/ticket-ride-europe,https://cf.geekdo-images.com/0K1AOciqlMVUWFPLTJSiww__micro/img/fNo9_FY6sdu7szEouS2v9IVjHfI=/fit-in/64x64/filters:strip_icc()/pic66668.jpg
57,230802,Azul,2017,58,7.8,7.686,62802,/boardgame/230802/azul,https://cf.geekdo-images.com/tz19PfklMdAdjxV9WArraA__micro/img/N7xRslgynWzB3aObMBI9F1yKfQ8=/fit-in/64x64/filters:strip_icc()/pic3718275.jpg
344,70323,King of Tokyo,2011,345,7.17,7.073,61099,/boardgame/70323/king-tokyo,https://cf.geekdo-images.com/m_RzXpHURC0_xLkvRSR_sw__micro/img/os4ChJCgP0VGLN9WU1Ea6c4z6CE=/fit-in/64x64/filters:strip_icc()/pic3043734.jpg
292,129622,Love Letter,2012,293,7.23,7.141,59467,/boardgame/129622/love-letter,https://cf.geekdo-images.com/T1ltXwapFUtghS9A7_tf4g__micro/img/Qiu0VH-5VxmCUkISsvN5-dRlrKw=/fit-in/64x64/filters:strip_icc()/pic1401448.jpg
47,2651,Power Grid,2004,48,7.84,7.738,58602,/boardgame/2651/power-grid,https://cf.geekdo-images.com/yd6LuatytHRhcFCxCf-EEg__micro/img/ZUrGKfXAZS4AztFRXq2W9oD6TG4=/fit-in/64x64/filters:strip_icc()/pic4459753.jpg
22,266192,Wingspan,2019,23,8.1,7.944,56079,/boardgame/266192/wingspan,https://cf.geekdo-images.com/yLZJCVLlIx4c7eJEWUNJ7w__micro/img/5ZaRePVhfelfofF7T_OC1e0gUCw=/fit-in/64x64/filters:strip_icc()/pic4458123.jpg
297,39856,Dixit,2008,298,7.24,7.133,54497,/boardgame/39856/dixit,https://cf.geekdo-images.com/uSgzS-SClISqDkYRCdUq6g__micro/img/-Jb5JDZlNfelQUUHGENNZsGUelo=/fit-in/64x64/filters:strip_icc()/pic3483909.jpg
93,163412,Patchwork,2014,94,7.64,7.535,52190,/boardgame/163412/patchwork,https://cf.geekdo-images.com/wLW7pFn0--20lEizEz5p3A__micro/img/HGRTd0C4poFciUwMZzBt6On1R3Y=/fit-in/64x64/filters:strip_icc()/pic2270442.jpg
14,84876,The Castles of Burgundy,2011,15,8.13,8.008,50549,/boardgame/84876/castles-burgundy,https://cf.geekdo-images.com/5CFwjd8zTcGYVUnkXh04hw__micro/img/N1VrEUaW6bmwnqbZfi2nRScwGxM=/fit-in/64x64/filters:strip_icc()/pic1176894.jpg
426,478,Citadels,2000,427,7.08,6.97,50181,/boardgame/478/citadels,https://cf.geekdo-images.com/42iW4E-vOumFXRQAiSf-GA__micro/img/nUakVroTbUtDZX2uMWTz87rNQ68=/fit-in/64x64/filters:strip_icc()/pic3239104.jpg
67,28143,Race for the Galaxy,2007,68,7.76,7.651,48906,/boardgame/28143/race-galaxy,https://cf.geekdo-images.com/-DOqixs8uwKUvvWPKI4f9w__micro/img/Fz_qRw_ZHI9TfZXY0b4YZ6zfT7o=/fit-in/64x64/filters:strip_icc()/pic5261714.jpg
75,110327,Lords of Waterdeep,2012,76,7.75,7.619,48655,/boardgame/110327/lords-waterdeep,https://cf.geekdo-images.com/-hk8f8iGk_DyWyMrfiPBkg__micro/img/tWSg9ErrwvVcwaE1Kze1IsxwpGg=/fit-in/64x64/filters:strip_icc()/pic1116080.jpg
0,174430,Gloomhaven,2017,1,8.74,8.511,47827,/boardgame/174430/gloomhaven,https://cf.geekdo-images.com/sZYp_3BTDGjh2unaZfZmuA__micro/img/sQyh47ClBO3d5sxPm73hMvM-JV4=/fit-in/64x64/filters:strip_icc()/pic2437871.jpg
124,34635,Stone Age,2008,125,7.55,7.44,47245,/boardgame/34635/stone-age,https://cf.geekdo-images.com/elmZegVZ6gp4_5izUgxGQQ__micro/img/GBNMM8kmp6Dlnel0EG4HN7lDTwo=/fit-in/64x64/filters:strip_icc()/pic1632539.jpg
1,161936,Pandemic Legacy: Season 1,2015,2,8.59,8.442,45041,/boardgame/161936/pandemic-legacy-season-1,https://cf.geekdo-images.com/-Qer2BBPG7qGGDu6KcVDIw__micro/img/n6-sXYD6XXZoqIxq4P6AG7VPCuA=/fit-in/64x64/filters:strip_icc()/pic2452831.png
772,65244,Forbidden Island,2010,773,6.78,6.688,44513,/boardgame/65244/forbidden-island,https://cf.geekdo-images.com/JgAkEBUaiHOsOS94iRMs2w__micro/img/hUGdb5rZboKkpZDJpaYDV9v11w8=/fit-in/64x64/filters:strip_icc()/pic646458.jpg
4795,1927,Munchkin,2001,4796,5.89,5.717,43750,/boardgame/1927/munchkin,https://cf.geekdo-images.com/J-ts3MW0UhDzs621TR6cog__micro/img/eO0VqnPlr5OJmTMbIOl4QmxheRo=/fit-in/64x64/filters:strip_icc()/pic1871016.jpg
12,12333,Twilight Struggle,2005,13,8.28,8.113,43052,/boardgame/12333/twilight-struggle,https://cf.geekdo-images.com/pNCiUUphnoeWOYfsWq0kng__micro/img/ZlfJiIATIt5MY7xWSMzFmdygaa0=/fit-in/64x64/filters:strip_icc()/pic3530661.jpg
17,120677,Terra Mystica,2012,18,8.12,7.966,41806,/boardgame/120677/terra-mystica,https://cf.geekdo-images.com/bre12I1YiXkZr7elvriz4A__micro/img/SAwaBrDhHbGuq6dFY-ok95qFMcU=/fit-in/64x64/filters:strip_icc()/pic5375624.jpg
424,98778,Hanabi,2010,425,7.07,6.975,41572,/boardgame/98778/hanabi,https://cf.geekdo-images.com/JDVksMwfcqoem1k_xtZrOA__micro/img/BfKY9rPYUCM74XL8113xBQyGEIk=/fit-in/64x64/filters:strip_icc()/pic2007286.jpg
141,150376,Dead of Winter: A Crossroads Game,2014,142,7.54,7.392,41398,/boardgame/150376/dead-winter-crossroads-game,https://cf.geekdo-images.com/g4mV4BH-ZrhMUVgil-yV1A__micro/img/ZhSCXIt8SnBX5rB2WcwLz3bSM3s=/fit-in/64x64/filters:strip_icc()/pic3016500.jpg
144,54043,Jaipur,2009,145,7.5,7.391,41188,/boardgame/54043/jaipur,https://cf.geekdo-images.com/_LTujSe_o16nvjDC-J0seA__micro/img/TzQQUqVL-EmizAadFNg9B_cgu-Y=/fit-in/64x64/filters:strip_icc()/pic5100947.jpg
472,11,Bohnanza,1997,473,7.04,6.935,40098,/boardgame/11/bohnanza,https://cf.geekdo-images.com/8SADtu_4zBH_UJrCo935Iw__micro/img/h7UKVnxQf4sFlRKTreI4s9LjpGM=/fit-in/64x64/filters:strip_icc()/pic6348964.jpg
550,10547,Betrayal at House on the Hill,2004,551,7.06,6.848,39644,/boardgame/10547/betrayal-house-hill,https://cf.geekdo-images.com/lqmt2Oti_qJS65XqHcB8AA__micro/img/zIEsV9_V8WN9ylHsYXq943NEAVk=/fit-in/64x64/filters:strip_icc()/pic5146864.png
323,50,Lost Cities,1999,324,7.19,7.091,39514,/boardgame/50/lost-cities,https://cf.geekdo-images.com/AL5D-dXabY-Lk3PqIFk_0g__micro/img/egCl5r5w1z-09j42C8aT6H0ZbCU=/fit-in/64x64/filters:strip_icc()/pic4597095.jpg
533,131357,Coup,2012,534,7,6.87,38741,/boardgame/131357/coup,https://cf.geekdo-images.com/MWhSY_GOe2-bmlQ2rntSVg__micro/img/iL3opCk77yx3Ea-CFq42fr2Zzvw=/fit-in/64x64/filters:strip_icc()/pic2016054.jpg
123,147020,Star Realms,2014,124,7.58,7.441,38561,/boardgame/147020/star-realms,https://cf.geekdo-images.com/EsJqPL5CB_TMt0MYL-lnVg__micro/img/eelKJsOhi3OHtLnI_YeHwlhWcnk=/fit-in/64x64/filters:strip_icc()/pic1903816.jpg
480,133473,Sushi Go!,2013,481,7.04,6.929,38011,/boardgame/133473/sushi-go,https://cf.geekdo-images.com/EPdI2KbLVtpGWLgL_eJLFg__micro/img/_YWXbqjqSTxGhtJiwo6HV1KVZEc=/fit-in/64x64/filters:strip_icc()/pic5885690.jpg
300,70919,Takenoko,2011,301,7.26,7.131,37998,/boardgame/70919/takenoko,https://cf.geekdo-images.com/uvz-5V6A2R6dp2oWIXmj_g__micro/img/gOlO-vIylsYpFEUx3Yg-g3RU4gY=/fit-in/64x64/filters:strip_icc()/pic1912529.jpg
34,170216,Blood Rage,2015,35,7.99,7.818,37561,/boardgame/170216/blood-rage,https://cf.geekdo-images.com/HkZSJfQnZ3EpS214xtuplg__micro/img/7xdR1_OUo1ReAvYzhi7jBhFMHu0=/fit-in/64x64/filters:strip_icc()/pic2439223.jpg
365,15987,Arkham Horror,2005,366,7.25,7.051,37547,/boardgame/15987/arkham-horror,https://cf.geekdo-images.com/9cJf4kd_HZQo6NunfJlo9w__micro/img/kOmgY2TommKpz2SMS5DjeHBqiQ8=/fit-in/64x64/filters:strip_icc()/pic175966.jpg
296,41114,The Resistance,2009,297,7.27,7.134,37359,/boardgame/41114/resistance,https://cf.geekdo-images.com/cAPTkL2BR3snLO71dkH8rw__micro/img/1do9W6acF9kucghKFoEeEYXrRO0=/fit-in/64x64/filters:strip_icc()/pic2576459.jpg
68,121921,Robinson Crusoe: Adventures on the Cursed Island,2012,69,7.82,7.649,37098,/boardgame/121921/robinson-crusoe-adventures-cursed-island,https://cf.geekdo-images.com/FbFnaTx3aT5dM18K_bR_Pg__micro/img/brcsM5-72GgeBDQg3CSI6VB1Dqo=/fit-in/64x64/filters:strip_icc()/pic3165731.jpg
233,204583,Kingdomino,2016,234,7.35,7.228,36921,/boardgame/204583/kingdomino,https://cf.geekdo-images.com/3h9W8BfB_rltQ48EBmHliw__micro/img/IZZUaqRfMzLAe8W_75bf6dJf1fo=/fit-in/64x64/filters:strip_icc()/pic3132685.png
289,181304,Mysterium,2015,290,7.28,7.146,35241,/boardgame/181304/mysterium,https://cf.geekdo-images.com/wfeAiLK5n5hD1omhnlYLLA__micro/img/h46gu5K43dO5LSTwM-pTIjxP1iI=/fit-in/64x64/filters:strip_icc()/pic2601683.jpg
24,183394,Viticulture Essential Edition,2015,25,8.06,7.895,34760,/boardgame/183394/viticulture-essential-edition,https://cf.geekdo-images.com/l_PRU2lVlX9seScRFcvFlA__micro/img/3EqHlTkNSnZNFHVaAeFSpzfzuIQ=/fit-in/64x64/filters:strip_icc()/pic6500949.jpg
73,157354,Five Tribes,2014,74,7.78,7.631,34577,/boardgame/157354/five-tribes,https://cf.geekdo-images.com/dmo-WD6HZHVUPrbVHunaTw__micro/img/fxKL3MvU00YeEkfeLNdQGUl5rxA=/fit-in/64x64/filters:strip_icc()/pic2055255.jpg
154,463,Magic: The Gathering,1993,155,7.54,7.37,34393,/boardgame/463/magic-gathering,https://cf.geekdo-images.com/CxJmNl4wR4InjqyNrMdBTw__micro/img/2KwThQyxR7-2gJiClbhVHH4q2j0=/fit-in/64x64/filters:strip_icc()/pic163749.jpg
84,37111,Battlestar Galactica: The Board Game,2008,85,7.74,7.565,33961,/boardgame/37111/battlestar-galactica-board-game,https://cf.geekdo-images.com/5Q2w2rFJiFI_uV89KP6ECg__micro/img/KGgAsbHUPaEjsl-r05JCH2ixP1o=/fit-in/64x64/filters:strip_icc()/pic354500.jpg
46,126163,Tzolk'in: The Mayan Calendar,2012,47,7.89,7.741,33207,/boardgame/126163/tzolk-mayan-calendar,https://cf.geekdo-images.com/kXf7mDyDYuHg6oe8yTUIEA__micro/img/3EqJtoxAlTb2pJWxmA7TUu4HWNI=/fit-in/64x64/filters:strip_icc()/pic4604439.jpg
23,205637,Arkham Horror: The Card Game,2016,24,8.16,7.927,33046,/boardgame/205637/arkham-horror-card-game,https://cf.geekdo-images.com/RdCWCXPnBGSxoOhk5Hkq_g__micro/img/TVx3_34ywzwURntW1WMKBx6ZeCg=/fit-in/64x64/filters:strip_icc()/pic6530423.jpg
11,193738,Great Western Trail,2016,12,8.29,8.123,32960,/boardgame/193738/great-western-trail,https://cf.geekdo-images.com/u1l0gH7sb_vnvDvoO_QHqA__micro/img/xeShpQfbj4L1id-ItJbfIYVzgyA=/fit-in/64x64/filters:strip_icc()/pic4887376.jpg
10,162886,Spirit Island,2017,11,8.36,8.133,32199,/boardgame/162886/spirit-island,https://cf.geekdo-images.com/a13ieMPP2s0KEaKNYmtH5w__micro/img/HQaHfx5cy6wJtZBMZCbVeNbfdy8=/fit-in/64x64/filters:strip_icc()/pic3615739.png
69,201808,Clank!: A Deck-Building Adventure,2016,70,7.82,7.648,31984,/boardgame/201808/clank-deck-building-adventure,https://cf.geekdo-images.com/DPjV1iI0ygo5Bl3XLNRiIg__micro/img/5hO7ln_bquTyy4Q__ksB4NT1gMs=/fit-in/64x64/filters:strip_icc()/pic4449526.jpg
259,2655,Hive,2000,260,7.32,7.188,31719,/boardgame/2655/hive,https://cf.geekdo-images.com/fQe85tsBZoH6ibPnm1k1UA__micro/img/vwQ2m-oEzgPoxd0qY1WdkV5VsMI=/fit-in/64x64/filters:strip_icc()/pic791151.jpg
20904,181,Risk,1959,20905,5.59,5.462,31717,/boardgame/181/risk,https://cf.geekdo-images.com/Oem1TTtSgxOghRFCoyWRPw__micro/img/znOtIrO7BqXQp5VpCHb3D0eSXKA=/fit-in/64x64/filters:strip_icc()/pic4916782.jpg
25,237182,Root,2018,26,8.1,7.885,31553,/boardgame/237182/root,https://cf.geekdo-images.com/JUAUWaVUzeBgzirhZNmHHw__micro/img/tdHLiMYfi-KTy89sGBGZVeE9ts0=/fit-in/64x64/filters:strip_icc()/pic4254509.jpg
18,124361,Concordia,2013,19,8.12,7.966,31519,/boardgame/124361/concordia,https://cf.geekdo-images.com/CzwSm8i7tkLz6cBnrILZBg__micro/img/FQyxREkHBn7yTbGmBg7c44eLgaM=/fit-in/64x64/filters:strip_icc()/pic3453267.jpg
197,194655,Santorini,2016,198,7.44,7.297,31502,/boardgame/194655/santorini,https://cf.geekdo-images.com/665Ply7Ho1WVf1v1iZlWeg__micro/img/Rm_hVQbgjC4GtGExcdX4LRUr9xU=/fit-in/64x64/filters:strip_icc()/pic3283110.png
89,146021,Eldritch Horror,2013,90,7.78,7.551,31482,/boardgame/146021/eldritch-horror,https://cf.geekdo-images.com/oxdsZKIX5_3ovDo38EIaeg__micro/img/gx6OxFzIkjvAvXPs8CDcucwwhak=/fit-in/64x64/filters:strip_icc()/pic1872452.jpg
405,157969,Sheriff of Nottingham,2014,406,7.12,6.999,31463,/boardgame/157969/sheriff-nottingham,https://cf.geekdo-images.com/BBgLFKUzr6tcKtlIM2JSFw__micro/img/uC3uIIGLo0BhvJvAqudLvUAAgFQ=/fit-in/64x64/filters:strip_icc()/pic2075830.jpg
87,40834,Dominion: Intrigue,2009,88,7.71,7.554,31220,/boardgame/40834/dominion-intrigue,https://cf.geekdo-images.com/OGOmpi0GgwOwH2y28QgkuA__micro/img/VlsgqS2v915vSCwTPVWFVms0-TY=/fit-in/64x64/filters:strip_icc()/pic460011.jpg
211,31481,Galaxy Trucker,2007,212,7.39,7.267,30960,/boardgame/31481/galaxy-trucker,https://cf.geekdo-images.com/gLFt1Kif5Cfag505_COYYw__micro/img/ASahw-52DR8YMBuZEKT0IMfTR98=/fit-in/64x64/filters:strip_icc()/pic3926631.jpg
429,171,Chess,1475,430,7.15,6.968,30810,/boardgame/171/chess,https://cf.geekdo-images.com/0-DjGBOko6RV8zg5ejhYIg__micro/img/n8JMXbdsFDJFNzBi0FuwcMAHcJU=/fit-in/64x64/filters:strip_icc()/pic260745.jpg
21823,1406,Monopoly,1933,21824,4.37,4.304,30803,/boardgame/1406/monopoly,https://cf.geekdo-images.com/9nGoBZ0MRbi6rdH47sj2Qg__micro/img/-1Mja8HW6fOJdSo-hpYeFN3Bi5o=/fit-in/64x64/filters:strip_icc()/pic5786795.jpg
157,199561,Sagrada,2017,158,7.51,7.365,30298,/boardgame/199561/sagrada,https://cf.geekdo-images.com/PZt3EAAGV3dFIVuwMR0AEw__micro/img/2cQEToClZgtLT-oBM_2CH4wq7rs=/fit-in/64x64/filters:strip_icc()/pic3525224.jpg
153,103343,A Game of Thrones: The Board Game (Second Edition),2011,154,7.58,7.373,30262,/boardgame/103343/game-thrones-board-game-second-edition,https://cf.geekdo-images.com/M_7UvwZvuxBVjxdadsa5AA__micro/img/x2rrNnIkbPJ6WRK4RUR-zi_0qPg=/fit-in/64x64/filters:strip_icc()/pic1077906.jpg
495,6249,Alhambra,2003,496,7.03,6.916,30156,/boardgame/6249/alhambra,https://cf.geekdo-images.com/OiqKsYDh7pqeRYKG__kMSw__micro/img/8_yyl8aIZl81tGDcrA63oEut1Qs=/fit-in/64x64/filters:strip_icc()/pic4893652.jpg
32,102794,Caverna: The Cave Farmers,2013,33,8,7.826,29788,/boardgame/102794/caverna-cave-farmers,https://cf.geekdo-images.com/rz22tqa5PCYvK9oDjIbvxg__micro/img/sog7ni3vUAAfvd66e6XW4iOca4I=/fit-in/64x64/filters:strip_icc()/pic1790789.jpg
60,244521,The Quacks of Quedlinburg,2018,61,7.85,7.678,29635,/boardgame/244521/quacks-quedlinburg,https://cf.geekdo-images.com/pH5LgRL4mNRon-2NsSDb1Q__micro/img/pAWwGfiqFpn-kkzUKexMTZOvoA4=/fit-in/64x64/filters:strip_icc()/pic6137509.png
27,96848,Mage Knight Board Game,2011,28,8.1,7.88,29404,/boardgame/96848/mage-knight-board-game,https://cf.geekdo-images.com/DUO2hz9AlLOH8p9ED-lCWg__micro/img/eXzdbUmCbIdMIVgiQ_QwS3YNOS4=/fit-in/64x64/filters:strip_icc()/pic1083380.jpg
28,199792,Everdell,2018,29,8.1,7.874,28986,/boardgame/199792/everdell,https://cf.geekdo-images.com/fjE7V5LNq31yVEW_yuqI-Q__micro/img/TAgkPCJdNAIHZfn1BE1DXadBL9g=/fit-in/64x64/filters:strip_icc()/pic3918905.png
156,39463,Cosmic Encounter,2008,157,7.54,7.367,28826,/boardgame/39463/cosmic-encounter,https://cf.geekdo-images.com/S8cE-Ld7XP5sVz-upKJ-Bg__micro/img/FgIh_ZojT_pTwaVROFnSpE2T0WU=/fit-in/64x64/filters:strip_icc()/pic1521633.jpg
146,128882,The Resistance: Avalon,2012,147,7.56,7.385,28808,/boardgame/128882/resistance-avalon,https://cf.geekdo-images.com/LPa6rsGcv8S0-OeNjCOAEQ__micro/img/8M4thDSUeVjibYt8WhfUmbf6qUo=/fit-in/64x64/filters:strip_icc()/pic1398895.jpg
40,205059,Mansions of Madness: Second Edition,2016,41,8.02,7.785,28516,/boardgame/205059/mansions-madness-second-edition,https://cf.geekdo-images.com/LIooA9bTdjnE9qmhjL-UFw__micro/img/rsUu4YzIErI1oi6TRRA-cKiS-I0=/fit-in/64x64/filters:strip_icc()/pic3118622.jpg
1045,143884,Machi Koro,2012,1046,6.62,6.518,28404,/boardgame/143884/machi-koro,https://cf.geekdo-images.com/_lI2eUDHfesfe5SswJiFAg__micro/img/Y39W_jja7SpxS51fT8oZ15UrkiI=/fit-in/64x64/filters:strip_icc()/pic4783831.png
1915,320,Scrabble,1948,1916,6.27,6.159,28245,/boardgame/320/scrabble,https://cf.geekdo-images.com/mVmmntn2oQd0PfFrWBvwIQ__micro/img/jbVAipPy6sXqMPQuTxPyOXtiLoo=/fit-in/64x64/filters:strip_icc()/pic404651.jpg
102,132531,Roll for the Galaxy,2014,103,7.65,7.503,28215,/boardgame/132531/roll-galaxy,https://cf.geekdo-images.com/nhoyoLpYPC2b3UiJ5kJ0yg__micro/img/FeJTY6p1rR-_4L51ukxDOXrjXTY=/fit-in/64x64/filters:strip_icc()/pic1473629.jpg
54,35677,Le Havre,2008,55,7.87,7.711,27983,/boardgame/35677/le-havre,https://cf.geekdo-images.com/y7Rqd3S6J7vyVhicR1bqTQ__micro/img/c1qPt4uwG4qhjxmrgtIuKulwQkI=/fit-in/64x64/filters:strip_icc()/pic6091101.jpg
1336,3955,BANG!,2002,1337,6.51,6.359,27824,/boardgame/3955/bang,https://cf.geekdo-images.com/_04xA-d-rfygm0c49HE4vA__micro/img/Ig0GAkviWAbNjCNDYXCDixkCFDY=/fit-in/64x64/filters:strip_icc()/pic1170986.jpg
63,124742,Android: Netrunner,2012,64,7.88,7.668,27686,/boardgame/124742/android-netrunner,https://cf.geekdo-images.com/2ewHIIG_TRq8bYlqk0jIMw__micro/img/U5irACQ5P-7X9XyeDWj71ai-Ruw=/fit-in/64x64/filters:strip_icc()/pic3738560.jpg
1162,9220,Saboteur,2004,1163,6.56,6.45,27574,/boardgame/9220/saboteur,https://cf.geekdo-images.com/0vJwP6NGa7GHPZKC3gplUw__micro/img/23uXzOKOsmezlpcTON9BWJB_ac4=/fit-in/64x64/filters:strip_icc()/pic3989824.jpg
83,18602,Caylus,2005,84,7.75,7.575,27488,/boardgame/18602/caylus,https://cf.geekdo-images.com/yC7nOSc1x5PT-oNnh6TEcQ__micro/img/R7ZK4KtIIQNR2CJHZ6HtUxEY8ik=/fit-in/64x64/filters:strip_icc()/pic1638795.jpg
415,136063,Forbidden Desert,2013,416,7.12,6.99,27189,/boardgame/136063/forbidden-desert,https://cf.geekdo-images.com/OU26qQZoHJodxSFKiR5IzA__micro/img/DVq1Wq3vlHJ1Nvw_uRDOJVkxs8k=/fit-in/64x64/filters:strip_icc()/pic1528722.jpg
132,148949,Istanbul,2014,133,7.57,7.421,27078,/boardgame/148949/istanbul,https://cf.geekdo-images.com/PHH9Mreen2sBcxV6ZsE3ew__micro/img/m-r0Enm97qaLW82OqcE9DSPasNc=/fit-in/64x64/filters:strip_icc()/pic1885326.jpg
58,72125,Eclipse,2011,59,7.88,7.682,26847,/boardgame/72125/eclipse,https://cf.geekdo-images.com/cnFppsVNOSTJ-W3APQFuTg__micro/img/dfQTNAju5CUxn6JQl-Pxubac99o=/fit-in/64x64/filters:strip_icc()/pic1974056.jpg
419,158899,Colt Express,2014,420,7.11,6.978,26846,/boardgame/158899/colt-express,https://cf.geekdo-images.com/2HKX0QANk_DY7CIVK5O5fQ__micro/img/QItYzt8AZP1UN9fEv6oW2JegBwE=/fit-in/64x64/filters:strip_icc()/pic2869710.jpg
147,10630,Memoir '44,2004,148,7.56,7.383,26840,/boardgame/10630/memoir-44,https://cf.geekdo-images.com/chfLNSL0l7afCA5go9pAtA__micro/img/eG4onb3n084vJrE29kOTQtjpr0c=/fit-in/64x64/filters:strip_icc()/pic43663.jpg
97,42,Tigris & Euphrates,1997,98,7.7,7.525,26149,/boardgame/42/tigris-euphrates,https://cf.geekdo-images.com/soAzNVWglCdVBacNjoCTJw__micro/img/7MXTV2Z2rBL40blbo6F8e1RBeRo=/fit-in/64x64/filters:strip_icc()/pic2338267.jpg
430,15062,Shadows over Camelot,2005,431,7.11,6.967,26085,/boardgame/15062/shadows-over-camelot,https://cf.geekdo-images.com/JYqwG_v1B3RhpB7NcmeDOA__micro/img/tLDp_PfGpIhffmf3FQzrBQecJnI=/fit-in/64x64/filters:strip_icc()/pic70547.jpg
207,192291,Sushi Go Party!,2016,208,7.45,7.279,25848,/boardgame/192291/sushi-go-party,https://cf.geekdo-images.com/2f9uTicUSXkdPp2Yks6zFw__micro/img/bcGCmb0wFkHaWhw4TgIxWtX6cA4=/fit-in/64x64/filters:strip_icc()/pic5885689.jpg
312,172,For Sale,1997,313,7.23,7.108,25665,/boardgame/172/sale,https://cf.geekdo-images.com/dJh9HkZC346NgPTAicJq_A__micro/img/DgO2JLvIUxkt8F4ENaFM7NH5v8o=/fit-in/64x64/filters:strip_icc()/pic1513085.jpg
8,182028,Through the Ages: A New Story of Civilization,2015,9,8.38,8.15,25605,/boardgame/182028/through-ages-new-story-civilization,https://cf.geekdo-images.com/fVwPntkJKgaEo0rIC0RwpA__micro/img/77dZJpqtydc8TTecl0ReGF7iAVw=/fit-in/64x64/filters:strip_icc()/pic2663291.jpg
